id,fen,solution_ucis,category,sub_level,difficulty,title,theme,prompt,rating,rating_label,tags,explanation,active,source,lichess_id,nb_plays,popularity,opening_tags
lc_ccgur,7k/2R5/7p/5Kp1/8/7r/8/8 w - - 2 51,"{""f5g6"",""h3f3"",""c7c8"",""f3f8"",""c8f8""}",rook,2,intermediate,Rook 2 · Mate In3,mateIn3,White to move.,1326,Casual,"{""endgame"",""exposedKing"",""long"",""master"",""mate"",""mateIn3"",""rookEndgame""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,ccgur,41171,97,{}
lc_nM486,r1b1k1nr/pp3ppp/2n5/q1bQ4/4N3/5N2/PPPB1PPP/R3KB1R b KQkq - 4 9,"{""c5f2"",""e1f2"",""a5d5""}",rook,2,intermediate,Rook 2 · Discovered Attack,discoveredAttack,Black to move.,1326,Casual,"{""attackingF2F7"",""crushing"",""discoveredAttack"",""opening"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,nM486,38616,95,"{""Sicilian_Defense"",""Sicilian_Defense_Marshall_Gambit""}"
lc_MFLbd,4rk2/p1R5/1p3r2/8/6n1/1NN3P1/PPPR3P/6K1 b - - 6 30,"{""e8e1"",""g1g2"",""g4e3"",""g2h3"",""f6h6""}",rook,2,intermediate,Rook 2 · Mate In3,mateIn3,Black to move.,1326,Casual,"{""anastasiaMate"",""long"",""mate"",""mateIn3"",""middlegame""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,MFLbd,35985,95,{}
lc_iR63H,k1r1b2r/p4p2/2pqp1p1/Q1RpN1P1/3P4/P3P3/5Pp1/1R4K1 w - - 0 29,"{""a5a7"",""a8a7"",""c5a5""}",rook,2,intermediate,Rook 2 · Mate In2,mateIn2,White to move.,1326,Casual,"{""attraction"",""mate"",""mateIn2"",""middlegame"",""queensideAttack"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,iR63H,35558,95,{}
lc_z7dof,8/p2r1p1k/1p2pQpp/2qr4/5P2/1P2P2R/P5PP/4R1K1 w - - 6 27,"{""h3h6"",""h7h6"",""f6h8""}",rook,2,intermediate,Rook 2 · Mate In2,mateIn2,White to move.,1326,Casual,"{""attraction"",""endgame"",""mate"",""mateIn2"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,z7dof,35439,96,{}
lc_uF8YF,r1bqr3/pp3pk1/1bpp1nn1/4P3/3P4/1BN2pB1/PP2QPP1/R3R1K1 w - - 0 20,"{""e5f6"",""d8f6"",""e2e8""}",rook,2,intermediate,Rook 2 · Discovered Attack,discoveredAttack,White to move.,1326,Casual,"{""crushing"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,uF8YF,33600,94,"{""Ruy_Lopez"",""Ruy_Lopez_Berlin_Defense""}"
lc_x0uW8,Qqkr1b1r/5pp1/3p1n2/3P3p/2p2Pb1/8/1P4PP/R1B1R2K w - - 0 24,"{""a8c6"",""b8c7"",""a1a8""}",rook,2,intermediate,Rook 2 · Mate In2,mateIn2,White to move.,1326,Casual,"{""clearance"",""killBoxMate"",""mate"",""mateIn2"",""middlegame"",""queensideAttack"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,x0uW8,33511,96,{}
lc_NPUNi,r3kb1r/p2npppp/2p2n2/qp2N3/8/1BN5/P1PP1PPP/1RBbR1K1 w kq - 0 12,"{""b3f7"",""e8d8"",""e5c6"",""d8c8"",""c6a5""}",rook,2,intermediate,Rook 2 · Fork,fork,White to move.,1326,Casual,"{""advantage"",""attackingF2F7"",""fork"",""long"",""opening""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,NPUNi,32989,95,"{""Scandinavian_Defense"",""Scandinavian_Defense_Main_Line""}"
lc_kOXfz,r1b2rk1/1pN2ppp/p4q2/3pnP2/8/8/PPP1Q1PP/R1B2RK1 b - - 1 18,"{""f6b6"",""e2f2"",""b6c7""}",rook,2,intermediate,Rook 2 · Fork,fork,Black to move.,1327,Casual,"{""advantage"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,kOXfz,36456,95,"{""Sicilian_Defense"",""Sicilian_Defense_Closed""}"
lc_eduvV,rnq1rk2/pppb2b1/3p1npp/4p3/2P5/PQNP2P1/1P2PPBP/R1B2RK1 w - - 2 13,"{""g2b7"",""c8d8"",""b7a8""}",rook,2,intermediate,Rook 2 · Fork,fork,White to move.,1327,Casual,"{""advantage"",""fork"",""opening"",""short"",""trappedPiece""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,eduvV,36063,96,"{""English_Opening"",""English_Opening_Great_Snake_Variation""}"
lc_SMyL5,r4r2/7R/2bNkp2/2P1p3/8/8/2P2P1P/1K4R1 b - - 0 32,"{""f8b8"",""b1c1"",""a8a1"",""c1d2"",""a1g1""}",rook,2,intermediate,Rook 2 · Skewer,skewer,Black to move.,1327,Casual,"{""crushing"",""endgame"",""long"",""skewer""}","A skewer — the higher-value piece is forced to move, losing the piece behind it.",true,lichess,SMyL5,35962,95,{}
lc_NBnUM,r1q2r1k/p1p1b1pp/1pnpNn2/4p3/4P3/1QPP3P/PP3PP1/RNB1K2R b KQ - 3 12,"{""c6a5"",""b3d1"",""c8e6""}",rook,2,intermediate,Rook 2 · Advantage,advantage,Black to move.,1327,Casual,"{""advantage"",""opening"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,NBnUM,35141,95,"{""Philidor_Defense"",""Philidor_Defense_Other_variations""}"
lc_1Hutq,2kr3r/1ppqppb1/p6p/4n1p1/2NP4/4P1P1/PP2QPP1/2R1K2R w K - 0 16,"{""c4b6"",""c8b8"",""b6d7""}",rook,2,intermediate,Rook 2 · Pin,pin,White to move.,1327,Casual,"{""crushing"",""middlegame"",""pin"",""queensideAttack"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,1Hutq,34586,97,"{""Queens_Pawn_Game"",""Queens_Pawn_Game_Accelerated_London_System""}"
lc_mSB1c,3r4/p1r3pp/8/5k2/1Pp2P2/P1R1K1P1/3R3P/8 b - - 0 31,"{""c7e7"",""e3f3"",""d8d2""}",rook,2,intermediate,Rook 2 · Deflection,deflection,Black to move.,1327,Casual,"{""crushing"",""deflection"",""endgame"",""rookEndgame"",""short""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,mSB1c,33869,96,{}
lc_V1m5y,8/p1p5/1p1p1R2/1P4pk/P1PB3p/2QP2P1/5PKP/3q4 b - - 2 32,"{""h4h3"",""g2h3"",""d1f1""}",rook,2,intermediate,Rook 2 · Mate In2,mateIn2,Black to move.,1327,Casual,"{""attraction"",""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,V1m5y,33054,96,{}
lc_UPukV,r1bqkb1r/pp1nppp1/2p4p/3n2B1/2BPN3/5Q2/PPP2PPP/R3K1NR w KQkq - 0 8,"{""e4d6"",""e7d6"",""g5d8""}",rook,2,intermediate,Rook 2 · Crushing,crushing,White to move.,1328,Casual,"{""crushing"",""opening"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,UPukV,39323,95,"{""Caro-Kann_Defense"",""Caro-Kann_Defense_Karpov_Variation""}"
lc_oYO23,r6r/pbp3k1/1p3p2/3p1QP1/8/2PBq3/P5PP/R4R1K b - - 1 19,"{""h8h2"",""h1h2"",""a8h8"",""f5h7"",""h8h7""}",rook,2,intermediate,Rook 2 · Attraction,attraction,Black to move.,1328,Casual,"{""advantage"",""attraction"",""kingsideAttack"",""long"",""middlegame"",""sacrifice""}",An attraction — force an enemy piece onto a square where it can be exploited.,true,lichess,oYO23,36084,95,"{""Queens_Gambit_Declined"",""Queens_Gambit_Declined_Ragozin_Defense""}"
lc_4drwt,Q1Q5/5ppk/2p1n2p/3pNr2/3P4/4PpPq/5P1P/1R4RK b - - 10 43,"{""h3h2"",""h1h2"",""f5h5""}",rook,2,intermediate,Rook 2 · Mate In2,mateIn2,Black to move.,1328,Casual,"{""attraction"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,4drwt,35201,95,{}
lc_6bMdO,r1bQ1rk1/p4pbp/1n2p1pB/1B1p4/8/2N5/PPP2PPP/2KR3R b - - 0 16,"{""g7h6"",""c1b1"",""f8d8""}",rook,2,intermediate,Rook 2 · Hanging Piece,hangingPiece,Black to move.,1328,Casual,"{""crushing"",""hangingPiece"",""intermezzo"",""middlegame"",""short""}",A hanging piece — an undefended enemy piece is free to capture.,true,lichess,6bMdO,34548,95,"{""Sicilian_Defense"",""Sicilian_Defense_Accelerated_Dragon""}"
lc_j2mlC,2k2r2/pp4pp/2np1p2/8/P4Q2/8/1PqBr1PP/R4R1K w - - 1 23,"{""f4g4"",""c8b8"",""g4e2""}",rook,2,intermediate,Rook 2 · Fork,fork,White to move.,1328,Casual,"{""crushing"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,j2mlC,34493,95,{}
lc_Avbeu,r3q1kr/4b1p1/pn2p1Qp/1p1pP3/3P4/5N2/PP3PPP/R4RK1 w - - 1 21,"{""g6e6"",""g8h7"",""e6b6""}",rook,2,intermediate,Rook 2 · Fork,fork,White to move.,1328,Casual,"{""advantage"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,Avbeu,34165,96,{}
lc_i73pK,3r2k1/pBP2ppp/4pbn1/6q1/8/1N4P1/PPR1Q1KP/8 b - - 0 24,"{""g6f4"",""g2f2"",""f4e2""}",rook,2,intermediate,Rook 2 · Pin,pin,Black to move.,1328,Casual,"{""advantage"",""middlegame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,i73pK,33126,96,{}
lc_EKXOA,2r5/pkr5/1p4QR/3pPp2/3P1Pp1/2P1q3/3n2PP/R6K w - - 0 39,"{""a1a7"",""b7a7"",""g6b6"",""a7a8"",""b6a6"",""a8b8"",""h6b6"",""c7b7"",""a6b7""}",rook,2,intermediate,Rook 2 · Attraction,attraction,White to move.,1329,Casual,"{""attraction"",""mate"",""mateIn5"",""middlegame"",""sacrifice"",""veryLong""}",An attraction — force an enemy piece onto a square where it can be exploited.,true,lichess,EKXOA,38362,96,{}
lc_PQVuv,5kr1/4b2p/pq1p1p2/1pr1pP2/3n3Q/P2BN2P/1PP2PP1/2R2RK1 b - - 1 21,"{""d4f3"",""g1h1"",""f3h4""}",rook,2,intermediate,Rook 2 · Pin,pin,Black to move.,1329,Casual,"{""crushing"",""kingsideAttack"",""middlegame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,PQVuv,37369,96,{}
lc_DVKQQ,6k1/5pp1/1q5p/1rp5/8/Q2P1P2/nP2N1PP/1R3K2 b - - 6 31,"{""b5a5"",""a3a5"",""b6a5""}",rook,2,intermediate,Rook 2 · Trapped Piece,trappedPiece,Black to move.,1329,Casual,"{""advantage"",""endgame"",""short"",""trappedPiece""}",A trapped piece — the enemy piece has no safe squares and can be won.,true,lichess,DVKQQ,36343,96,{}
lc_58g73,r1b1k2r/ppp2ppp/1bn2q2/3N4/QP1P4/P7/4PPPP/R3KBNR b KQkq - 0 10,"{""f6d4"",""a1d1"",""d4f2""}",rook,2,intermediate,Rook 2 · Fork,fork,Black to move.,1329,Casual,"{""attackingF2F7"",""crushing"",""fork"",""opening"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,58g73,34867,94,"{""Queens_Gambit_Declined"",""Queens_Gambit_Declined_Modern_Variation""}"
lc_IIOEQ,r1b4r/p4p2/4pk1p/q5p1/1b1p4/P1NB4/1PPQ1PPP/R3K2R w KQ - 0 16,"{""c3e4"",""f6g7"",""d2b4""}",rook,2,intermediate,Rook 2 · Discovered Attack,discoveredAttack,White to move.,1329,Casual,"{""crushing"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,IIOEQ,33423,96,"{""Sicilian_Defense"",""Sicilian_Defense_Four_Knights_Variation""}"
lc_ZOXmp,r3kb1r/p4ppp/1q2pn2/3p4/3P2b1/2N2N2/PP1B1PPP/R2QK2R w KQkq - 0 12,"{""d1a4"",""f6d7"",""f3e5""}",rook,2,intermediate,Rook 2 · Advantage,advantage,White to move.,1329,Casual,"{""advantage"",""opening"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,ZOXmp,32915,95,"{""Caro-Kann_Defense"",""Caro-Kann_Defense_Panov_Attack""}"
lc_IB3n8,r7/p1kn4/2p5/2b1p3/2P1N3/Pr6/1P4K1/3RR3 w - - 2 36,"{""d1d7"",""c7d7"",""e4c5"",""d7d6"",""c5b3""}",rook,2,intermediate,Rook 2 · Fork,fork,White to move.,1330,Casual,"{""advantage"",""attraction"",""fork"",""long"",""middlegame""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,IB3n8,35191,96,{}
lc_8WN9d,4rrk1/p5p1/2p3P1/2qp1p2/8/1PN2P2/P1Q5/2K4R w - - 0 30,"{""h1h8"",""g8h8"",""c2h2"",""h8g8"",""h2h7""}",rook,2,intermediate,Rook 2 · Mate In3,mateIn3,White to move.,1330,Casual,"{""attraction"",""endgame"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,8WN9d,33713,96,{}
lc_Ao0ro,r4bnr/ppqknQpp/2pp4/4p3/2B1P3/8/PPPP1PPP/R1B2RK1 w - - 1 12,"{""c4e6"",""d7d8"",""f7f8""}",rook,2,intermediate,Rook 2 · Mate In2,mateIn2,White to move.,1330,Casual,"{""interference"",""mate"",""mateIn2"",""opening"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,Ao0ro,33401,96,"{""Philidor_Defense"",""Philidor_Defense_Other_variations""}"
lc_bb9j4,5k2/8/p1Pr4/7K/1P4nP/P1R5/6P1/8 b - - 0 59,"{""g4f6"",""h5g5"",""f6e4"",""g5f5"",""e4c3"",""c6c7"",""d6c6""}",rook,2,intermediate,Rook 2 · Fork,fork,Black to move.,1330,Casual,"{""crushing"",""endgame"",""fork"",""veryLong""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,bb9j4,33361,96,{}
lc_qVP9Q,8/p4pk1/4pN1p/3pPn2/3P1R2/7r/4K3/8 w - - 2 35,"{""f4g4"",""g7f8"",""g4g8"",""f8e7"",""g8e8""}",rook,2,intermediate,Rook 2 · Mate In3,mateIn3,White to move.,1331,Casual,"{""endgame"",""hookMate"",""long"",""mate"",""mateIn3""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,qVP9Q,37460,95,{}
lc_Q0HGe,2krr3/1p3ppp/1P2b1n1/n1P5/3N2P1/2P4P/1PQ3Bq/2KR4 w - - 2 26,"{""g2b7"",""c8b7"",""c2h2""}",rook,2,intermediate,Rook 2 · Discovered Attack,discoveredAttack,White to move.,1331,Casual,"{""advantage"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,Q0HGe,35087,96,{}
lc_qppV3,3q2k1/8/7p/p2p2p1/Bn1Qrp2/1P4PP/2r2P1B/3R2K1 w - - 1 34,"{""d4e4"",""d5e4"",""d1d8""}",rook,2,intermediate,Rook 2 · Discovered Attack,discoveredAttack,White to move.,1331,Casual,"{""advantage"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,qppV3,34346,96,{}
lc_ptqzq,8/6pp/1r3pk1/PB1R1b2/8/2r4P/5PP1/4RK2 b - - 0 34,"{""b6b5"",""d5b5"",""f5d3"",""f1g1"",""d3b5""}",rook,3,intermediate,Rook 3 · Fork,fork,Black to move.,1331,Casual,"{""advantage"",""attraction"",""endgame"",""fork"",""long"",""sacrifice""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,ptqzq,34306,95,{}
lc_iKIr5,2k2bq1/ppp4p/2n5/2p2p2/2N1r3/P2Q3P/1PP2P1N/3R3K w - - 0 26,"{""d3d7"",""c8b8"",""d7d8"",""c6d8"",""d1d8""}",rook,3,intermediate,Rook 3 · Mate In3,mateIn3,White to move.,1331,Casual,"{""backRankMate"",""long"",""mate"",""mateIn3"",""middlegame"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,iKIr5,34147,95,{}
lc_OhzB7,r1b2r1k/pppp2pp/2n3p1/8/2B5/2q1P3/P1P1QPP1/2KR3R w - - 0 15,"{""h1h7"",""h8h7"",""d1h1""}",rook,3,intermediate,Rook 3 · Mate In2,mateIn2,White to move.,1331,Casual,"{""attraction"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""pillsburysMate"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,OhzB7,33695,96,"{""Trompowsky_Attack"",""Trompowsky_Attack_Raptor_Variation""}"
lc_MTQj8,7r/4npp1/p1b1pk1p/6q1/4Q3/P3N2P/5PP1/3R2K1 w - - 5 28,"{""e3g4"",""g5g4"",""e4g4""}",rook,3,intermediate,Rook 3 · Advantage,advantage,White to move.,1331,Casual,"{""advantage"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,MTQj8,33586,95,{}
lc_YzsYe,1r3rk1/p1n1q2p/2Bb2p1/3P1p2/1P1P3Q/2P3N1/3K4/4R2R b - - 9 33,"{""e7h4"",""h1h4"",""d6g3""}",rook,3,intermediate,Rook 3 · Capturing Defender,capturingDefender,Black to move.,1331,Casual,"{""capturingDefender"",""crushing"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,YzsYe,33122,95,{}
lc_tJo87,r1b1k2r/ppppqppp/2n5/8/1P2n3/3B1N2/1PPN1PPP/R1BQK2R b KQkq - 0 9,"{""e4c3"",""d2e4"",""c3d1""}",rook,3,intermediate,Rook 3 · Discovered Attack,discoveredAttack,Black to move.,1332,Casual,"{""advantage"",""discoveredAttack"",""discoveredCheck"",""opening"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,tJo87,38477,97,"{""Scotch_Game"",""Scotch_Game_Other_variations""}"
lc_ScfBk,R7/5ppk/1p3n1p/1Nbp4/P7/3QP1P1/1q3PK1/8 b - - 4 32,"{""f6e4"",""d3f1"",""c5e3""}",rook,3,intermediate,Rook 3 · Pin,pin,Black to move.,1332,Casual,"{""advantage"",""endgame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,ScfBk,37959,95,{}
lc_f9GOR,6rk/p4p1p/3qppr1/3p4/8/2P2P2/PP2Q1PP/3R2RK b - - 11 27,"{""d6h2"",""h1h2"",""g6h6""}",rook,3,intermediate,Rook 3 · Mate In2,mateIn2,Black to move.,1332,Casual,"{""attraction"",""endgame"",""kingsideAttack"",""mate"",""mateIn2"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,f9GOR,35435,96,{}
lc_97hjH,4q1k1/3b3p/p2P2p1/4bp2/P4Q2/1P2N3/4rPPP/3R2K1 w - - 3 33,"{""f4c4"",""e8e6"",""c4e2""}",rook,3,intermediate,Rook 3 · Fork,fork,White to move.,1332,Casual,"{""crushing"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,97hjH,35317,96,{}
lc_OZTSv,4q2r/p2k2p1/2pp1n2/1p6/6p1/1BN2PQ1/PPP3P1/R5K1 b - - 0 19,"{""e8e3"",""g3f2"",""h8h1"",""g1h1"",""e3f2""}",rook,3,intermediate,Rook 3 · Deflection,deflection,Black to move.,1332,Casual,"{""crushing"",""deflection"",""kingsideAttack"",""long"",""middlegame""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,OZTSv,34732,96,"{""Scotch_Game"",""Scotch_Game_Scotch_Gambit""}"
lc_p9QPh,r3kb1r/3bpppp/p2p4/qp2P3/1n2N3/P4N2/1PPQ1PPP/R1B1KB1R b KQkq - 0 12,"{""b4c2"",""e1d1"",""a5d2"",""e4d2"",""c2a1""}",rook,3,intermediate,Rook 3 · Pin,pin,Black to move.,1332,Casual,"{""advantage"",""discoveredAttack"",""long"",""opening"",""pin""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,p9QPh,34235,96,"{""Sicilian_Defense"",""Sicilian_Defense_Closed""}"
lc_K6ayM,2r5/6k1/p2p2p1/1p3q1n/1P6/3P1Q2/P5PP/5RK1 w - - 0 27,"{""f3b7"",""g7h6"",""f1f5""}",rook,3,intermediate,Rook 3 · Discovered Attack,discoveredAttack,White to move.,1332,Casual,"{""crushing"",""discoveredAttack"",""endgame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,K6ayM,34197,96,{}
lc_eh7LP,2rr4/1b2kp1p/p4p2/1p2p3/4P3/1NqB4/P1P2Q1P/1K3R2 w - - 0 26,"{""f2f6"",""e7d7"",""f6f7"",""d7c6"",""f1f6""}",rook,3,intermediate,Rook 3 · Deflection,deflection,White to move.,1332,Casual,"{""crushing"",""deflection"",""long"",""middlegame""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,eh7LP,33532,95,{}
lc_xAkA6,8/4k3/4p3/7p/1pN1P3/1Kp3RP/r5P1/8 b - - 6 48,"{""c3c2"",""b3a2"",""c2c1q""}",rook,3,intermediate,Rook 3 · Promotion,promotion,Black to move.,1332,Casual,"{""advancedPawn"",""advantage"",""endgame"",""master"",""promotion"",""short""}",Pawn promotion — advance the pawn to its final rank and choose your new piece wisely.,true,lichess,xAkA6,33277,97,{}
lc_dfXlH,1r5k/2p4p/p3p3/5p2/qrpPPP2/7P/PPR1Q3/KR6 b - - 0 30,"{""a4a2"",""a1a2"",""b4a4""}",rook,3,intermediate,Rook 3 · Mate In2,mateIn2,Black to move.,1332,Casual,"{""attraction"",""endgame"",""mate"",""mateIn2"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,dfXlH,33210,97,{}
lc_moxrZ,1r2r1k1/p1q1bpp1/4p2p/7b/Q1R5/4R1P1/Pn1N1PBP/6K1 w - - 0 27,"{""a4e8"",""b8e8"",""c4c7""}",rook,3,intermediate,Rook 3 · Advantage,advantage,White to move.,1332,Casual,"{""advantage"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,moxrZ,33210,96,{}
lc_84yxW,1q5r/1p2k3/pQ2ppp1/3p4/5Pn1/P7/1P4P1/2R2RK1 b - - 2 33,"{""h8h1"",""g1h1"",""b8h8"",""h1g1"",""h8h2""}",rook,3,intermediate,Rook 3 · Mate In3,mateIn3,Black to move.,1333,Casual,"{""attraction"",""endgame"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,84yxW,33911,96,{}
lc_EAJZA,8/8/p6p/3nkN1P/P5K1/6P1/8/8 b - - 4 41,"{""d5f6"",""g4f3"",""e5f5""}",rook,3,intermediate,Rook 3 · Deflection,deflection,Black to move.,1333,Casual,"{""crushing"",""deflection"",""endgame"",""knightEndgame"",""short""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,EAJZA,33767,96,{}
lc_nfvI4,5rk1/pp2q1pp/2np4/2p2r1Q/2P2pN1/P6P/1PP2P2/2K2RR1 w - - 2 25,"{""g4h6"",""g8h8"",""h6f5""}",rook,3,intermediate,Rook 3 · Pin,pin,White to move.,1333,Casual,"{""crushing"",""kingsideAttack"",""middlegame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,nfvI4,33279,95,{}
lc_ZKPmD,8/4b3/3kp3/5p2/4b2P/P1Q5/KP5r/8 w - - 1 30,"{""c3g3"",""d6d5"",""g3h2""}",rook,3,intermediate,Rook 3 · Fork,fork,White to move.,1333,Casual,"{""advantage"",""endgame"",""fork"",""master"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,ZKPmD,32935,95,{}
lc_rnGbb,2r1kb1r/1Q1b1ppp/B1n1p3/q2pPn2/3P4/P1N2N1P/1P3PP1/1RB2RK1 b k - 0 15,"{""c8b8"",""b7b8"",""c6b8""}",rook,3,intermediate,Rook 3 · Trapped Piece,trappedPiece,Black to move.,1334,Casual,"{""advantage"",""opening"",""short"",""trappedPiece""}",A trapped piece — the enemy piece has no safe squares and can be won.,true,lichess,rnGbb,34955,94,"{""French_Defense"",""French_Defense_Advance_Variation""}"
lc_rqgOM,3r2k1/ppp2pp1/4bn1p/4N3/1bPn4/1PN3PP/PB2PPB1/R5K1 b - - 0 17,"{""b4c3"",""b2c3"",""d4e2"",""g1f1"",""e2c3""}",rook,3,intermediate,Rook 3 · Fork,fork,Black to move.,1334,Casual,"{""capturingDefender"",""crushing"",""fork"",""long"",""master"",""middlegame""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,rqgOM,34660,95,"{""Kings_Indian_Attack"",""Kings_Indian_Attack_Other_variations""}"
lc_aSa01,r4rk1/1p3p1p/n2P2p1/p1pP2qn/P1P1P3/1P1B1R1P/1R2N1PK/3Q4 b - - 0 21,"{""g5e5"",""h2g1"",""e5b2""}",rook,3,intermediate,Rook 3 · Fork,fork,Black to move.,1334,Casual,"{""advantage"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,aSa01,33449,95,{}
lc_wMcfr,r3r1k1/ppp3pp/8/2Q5/2P1b3/3q4/PP1P1PPP/R1B2RK1 b - - 0 17,"{""d3f1"",""g1f1"",""e4d3"",""f1g1"",""e8e1""}",rook,3,intermediate,Rook 3 · Mate In3,mateIn3,Black to move.,1335,Casual,"{""attraction"",""backRankMate"",""long"",""mate"",""mateIn3"",""middlegame"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,wMcfr,38179,95,"{""Scandinavian_Defense"",""Scandinavian_Defense_Icelandic-Palme_Gambit""}"
lc_ZeGBV,5rk1/pb1n3p/1p1p4/2p2pB1/2PP2P1/P1P5/2Q1R3/R4KNq b - - 1 22,"{""f5g4"",""f1e1"",""h1g1"",""e1d2"",""g1a1""}",rook,3,intermediate,Rook 3 · Skewer,skewer,Black to move.,1335,Casual,"{""crushing"",""discoveredAttack"",""discoveredCheck"",""exposedKing"",""long"",""middlegame"",""skewer""}","A skewer — the higher-value piece is forced to move, losing the piece behind it.",true,lichess,ZeGBV,36334,94,{}
lc_FhAUD,r2q2r1/ppp2ppk/7p/3bpN2/8/3PQP2/PPP2P1P/R5RK w - - 2 18,"{""g1g7"",""g8g7"",""e3h6"",""h7g8"",""h6g7""}",rook,3,intermediate,Rook 3 · Mate In3,mateIn3,White to move.,1335,Casual,"{""attraction"",""long"",""mate"",""mateIn3"",""middlegame"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,FhAUD,35999,96,"{""Italian_Game"",""Italian_Game_Two_Knights_Defense""}"
lc_A4GjN,k3r2r/pp6/2p2q2/3bN2p/N2Q1PpP/P5P1/1P6/2R3K1 w - - 3 41,"{""a4b6"",""a7b6"",""d4a4"",""a8b8"",""e5d7"",""b8c8"",""d7f6""}",rook,3,intermediate,Rook 3 · Fork,fork,White to move.,1335,Casual,"{""clearance"",""crushing"",""fork"",""middlegame"",""sacrifice"",""veryLong""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,A4GjN,35789,95,{}
